cvegeo,tipo,Longitud,Latitud,estado_num
1702800210100045,Típica,-99.2500649833003,18.7327198356411,17
1702800210100032,Típica,-99.24450131177471,18.744816056347197,17
1702800210100031,Contenedora,-99.2434515640491,18.742075796573,17
1702800300168006,Típica,-99.25824712175051,18.8213392071493,17
1702800210100020,Típica,-99.2437722388846,18.7388162594502,17
1702800210100018,Típica,-99.24642574438109,18.719844475153803,17
1702800210100017,Típica,-99.24552713764861,18.721210404764896,17
1702800210100015,Típica,-99.2506638953389,18.7263139529407,17
1702800210100014,Típica,-99.24711617441909,18.7427534825731,17
1702800210100013,Típica,-99.2521359709317,18.728459964902502,17
1701800380335008,Típica,-99.2587748900902,18.8504151948272,17
1702800210100012,Típica,-99.2524461472467,18.727414783533103,17
1702800210100011,Típica,-99.2464627892813,18.724489212219897,17
1702800210100006,Típica,-99.24976346052391,18.727612587545604,17
1702800210100005,Típica,-99.24756174603719,18.725609677959397,17
1702800300134027,Típica,-99.25335817561579,18.823988178481397,17
1702800300613015,Típica,-99.25588567703359,18.8179686836165,17
1702800300613017,Típica,-99.2541065486272,18.8189360531982,17
1702800300134025,Típica,-99.2562199544244,18.824264081723303,17
1702800210100004,Típica,-99.244687501081,18.7317601699874,17
1702800210100003,Típica,-99.2444591803071,18.7342105775971,17
1702800210100002,Típica,-99.24440151786051,18.7364588953588,17
1702800210100016,Típica,-99.2462533861536,18.7226828391027,17
1702800210100001,Típica,-99.24741075486509,18.733150522339198,17
1702800300613016,Típica,-99.2549936106547,18.818586610182898,17
1702800200312001,Típica,-99.2058765297966,18.788594566897398,17
1702800180100001,Típica,-99.25902509472701,18.725244268831197,17
1702800180100007,Típica,-99.2576011815148,18.726878094632603,17
1702800180100006,Típica,-99.2598010277453,18.726032003391897,17
1702800180100005,Típica,-99.2600292002734,18.7255973463185,17
1702800180100004,Típica,-99.26021704302731,18.724502784661897,17
1702800180100002,Típica,-99.2575625360042,18.726244716220602,17
1702800300613029,Típica,-99.2543931047266,18.8149704063495,17
1702800300613028,Típica,-99.2533293557822,18.814718189669,17
1702800300613027,Típica,-99.25281381368471,18.814498458286,17
1702800300613026,Típica,-99.2525553231217,18.8153633643273,17
1702800300613025,Típica,-99.2542094153279,18.8198071207403,17
1702800300613024,Típica,-99.2545385394817,18.8194087978948,17
1702800300613023,Típica,-99.2550718848872,18.819206845380698,17
1702800300613022,Típica,-99.25559106961549,18.8190068369693,17
1702800300613021,Típica,-99.2561908883704,18.8190693673628,17
1702800300613020,Típica,-99.2566390383823,18.818953093301698,17
1702800300613019,Típica,-99.25531733660179,18.8148505222674,17
1702800300613018,Típica,-99.2545059692696,18.8153900222259,17
1702800300613014,Típica,-99.25605642974779,18.8174183217838,17
1702800300613013,Típica,-99.2547904969483,18.8157442366579,17
1702800300613012,Típica,-99.25319653032308,18.8159191018162,17
1702800300613011,Típica,-99.2547321829095,18.8182268572151,17
1702800300613010,Típica,-99.2549434931,18.8172194108405,17
1702800300613009,Típica,-99.2552439435302,18.8164495599103,17
1702800300613008,Típica,-99.255051307803,18.816071483630303,17
1702800300613007,Típica,-99.25372656490009,18.816049716243,17
1702800300613006,Típica,-99.25329777732729,18.816670352535997,17
1702800300613005,Típica,-99.2544763344158,18.8178717960836,17
1702800300613004,Típica,-99.2542143039852,18.8170094624131,17
1702800300613003,Típica,-99.2535385308393,18.8171650711753,17
1702800300613002,Típica,-99.2528826837668,18.8181173217852,17
1702800300613001,Típica,-99.2542977547525,18.817572364591,17
1702800300609010,Típica,-99.2526621502981,18.8108462019756,17
1702800300609009,Típica,-99.2520061008655,18.8109935357668,17
1702800300609008,Típica,-99.253019898784,18.8129070051683,17
1702800300609007,Típica,-99.25275189436321,18.8112655890557,17
1702800300609006,Típica,-99.2520757656174,18.8114236185999,17
1702800300609005,Típica,-99.2529877889822,18.8124683999024,17
1702800300609004,Típica,-99.25283827665109,18.8116897960268,17
1702800300609002,Típica,-99.2521942334211,18.8125227393353,17
1702800300609001,Típica,-99.25298507468479,18.812068829480697,17
1702800300596002,Típica,-99.2541131191596,18.814008609711603,17
1702800300596001,Típica,-99.25420816367192,18.8145295170809,17
1702800300469004,Típica,-99.25364098333401,18.8137935265575,17
1702800300469003,Típica,-99.25223767959659,18.8135755771018,17
1702800300469002,Típica,-99.25314727833809,18.813582474806,17
1702800300469001,Típica,-99.2526901585346,18.8135767404237,17
1702800300416032,Típica,-99.2568651008272,18.811967673353898,17
1702800300416031,Típica,-99.2560409291938,18.809900525359,17
1702800300416030,Típica,-99.2582825733313,18.8091619061153,17
1702800300416029,Típica,-99.2577771234233,18.808612925427198,17
1702800300416028,Típica,-99.2564824137868,18.8097359004245,17
1702800300416027,Típica,-99.25692564118602,18.809585291464,17
1702800150100002,Típica,-99.27429806410579,18.7622668158524,17
1702800150100001,Típica,-99.27394745125922,18.7630536237268,17
1702800060384045,Típica,-99.19668463728821,18.7883662206243,17
1702800060384044,Típica,-99.1957416304532,18.7880626837667,17
1702800060384046,Típica,-99.21034928351071,18.7851029087052,17
1702800060384030,Típica,-99.2116440400288,18.7816497617891,17
1702800060505003,Típica,-99.20408811616119,18.792535370554,17
1702800210100019,Típica,-99.24594815766301,18.7195472053902,17
1702800300134024,Típica,-99.2556926270147,18.8224728363919,17
1702800060505001,Típica,-99.20298318334869,18.7933586571425,17
1702800060384034,Típica,-99.1961406246041,18.789686666722698,17
1702800060384032,Típica,-99.21219374069669,18.785080494983802,17
1702800060384026,Típica,-99.20857801731621,18.782700195032,17
1702800060505005,Típica,-99.2048490372138,18.7931599199625,17
1702800060505004,Típica,-99.20143322421471,18.795640029003998,17
1702800060505002,Típica,-99.2020102724242,18.794278772119398,17
1702800300134023,Típica,-99.2554645931116,18.822303349989397,17
170280006037A044,Típica,-99.2129710185516,18.776128367745102,17
170280006037A041,Típica,-99.218620654136,18.780460399577898,17
170280006037A030,Típica,-99.21479216479861,18.7814988382095,17
170280006037A032,Típica,-99.2023760266589,18.7775122773091,17
1702800060505007,Típica,-99.2030324586733,18.7958768591092,17
1702800060505006,Típica,-99.20512239940321,18.7915277737449,17
1702800060384042,Típica,-99.21538055324629,18.784157949932002,17
1702800060384040,Típica,-99.1984620376794,18.781678559427103,17
1702800060384039,Típica,-99.2120563427372,18.783932176644896,17
1702800060384037,Típica,-99.20914340316709,18.785102660486103,17
1702800060384036,Típica,-99.2158582419478,18.782839194887604,17
1702800060384035,Típica,-99.213864293178,18.7824233400203,17
1702800060384033,Típica,-99.2090976778221,18.787913060496603,17
1702800060384031,Típica,-99.21143839354441,18.783065036658897,17
1702800060384029,Típica,-99.20957603813791,18.7815506186299,17
1702800060384028,Típica,-99.2068887547663,18.7856741883102,17
1702800060384027,Típica,-99.2076240033519,18.784019078582002,17
1702800060384025,Típica,-99.20827892747779,18.7815744414118,17
170280006037A047,Típica,-99.2053728508602,18.775631162386198,17
1702800060384023,Típica,-99.2060771449185,18.7823995224208,17
1702800060384021,Típica,-99.19933394527719,18.781029148862103,17
1702800060384019,Típica,-99.198140864937,18.783004559587102,17
1702800060384018,Típica,-99.1990093984519,18.7911416758495,17
1702800060384017,Típica,-99.204189505314,18.785302974897803,17
1702800060384016,Típica,-99.2029804070458,18.7839080027059,17
1702800060384015,Típica,-99.20179068148951,18.784384614631602,17
1702800060384013,Típica,-99.2022793607305,18.7827651538727,17
1702800060384012,Típica,-99.20172226406429,18.782457090434303,17
1702800060384011,Típica,-99.2010201602623,18.7815909246922,17
1702800060384010,Típica,-99.2005173529413,18.7825676443662,17
1702800060384009,Típica,-99.19891541583999,18.7836353401891,17
170280006037A045,Típica,-99.2083532242602,18.7776980844563,17
170280006037A043,Típica,-99.2136095240913,18.7775307846091,17
170280006037A040,Típica,-99.2163615140003,18.782435476877502,17
1702800060384008,Típica,-99.19634526782829,18.7841085276905,17
1702800060384007,Típica,-99.19779355126471,18.786965416333498,17
170280006037A029,Típica,-99.2151106558615,18.7816115936116,17
1702800060384006,Típica,-99.2012239345975,18.7886983212302,17
1702800060384005,Típica,-99.20095727268992,18.7844118951921,17
1702800060384004,Típica,-99.2011204300766,18.7834693841247,17
1702800060384003,Típica,-99.20044091961529,18.7835667633128,17
1702800060384002,Típica,-99.19936419028359,18.7846847288759,17
1702800060384001,Típica,-99.2001657843788,18.7844407359989,17
170280006037A049,Típica,-99.21233716851829,18.7788324151842,17
170280006037A048,Típica,-99.2054573536803,18.7777454290244,17
170280006037A039,Típica,-99.2163105079856,18.7820980146153,17
170280006037A038,Típica,-99.2159383388385,18.7819510574326,17
170280006037A037,Típica,-99.2168034200915,18.7807719797181,17
170280006037A036,Típica,-99.2167663585909,18.7794283386063,17
170280006037A035,Típica,-99.21552870968691,18.7817697459336,17
170280006037A034,Típica,-99.2161717722512,18.780469177488698,17
170280006037A033,Típica,-99.20619376769791,18.7741760267452,17
170280006037A031,Típica,-99.2034031846621,18.7807322301461,17
170280006037A027,Típica,-99.21736104951759,18.778139540195898,17
170280006037A026,Típica,-99.2157126804157,18.7775839209167,17
170280006037A025,Típica,-99.20795641680651,18.7751963166653,17
170280006037A024,Típica,-99.2049714611047,18.7790408109378,17
170280006037A023,Típica,-99.2055464729461,18.7802166626321,17
170280006037A022,Típica,-99.20502462424429,18.781293180878603,17
170280006037A021,Típica,-99.2142841037528,18.7812541510101,17
1702800460632008,Típica,-99.2153673730613,18.7582327379562,17
170280006037A020,Típica,-99.2149402036174,18.7795803438317,17
170280006037A019,Típica,-99.21559399165359,18.778316793079103,17
170280006037A018,Típica,-99.21446999836759,18.777969821661802,17
170280006037A017,Típica,-99.21473241882049,18.777226069920303,17
170280006037A016,Típica,-99.20677410492941,18.779201150871,17
170280006037A015,Típica,-99.20617261157909,18.7804962929444,17
170280006037A014,Típica,-99.2056363839576,18.7816175568579,17
170280006037A013,Típica,-99.20815400258971,18.780802586386002,17
170280006037A012,Típica,-99.21306155123631,18.7808663722759,17
170280006037A011,Típica,-99.21353454598659,18.7795336661284,17
170280006037A028,Típica,-99.2156304893704,18.7802728262084,17
170280006037A010,Típica,-99.21330680380692,18.7784889525033,17
1702800050100012,Típica,-99.24919306997559,18.790902565480103,17
170280006037A009,Típica,-99.206518297652,18.776970372978802,17
170280006037A008,Típica,-99.2072254957741,18.7802102769686,17
170280006037A007,Típica,-99.20904945487791,18.7802530594785,17
170280006037A006,Típica,-99.21148265725179,18.780432852206896,17
170280006037A003,Típica,-99.21167696279959,18.7785629625693,17
1702800030473055,Típica,-99.2215362333938,18.7457790240767,17
1702800030702007,Típica,-99.22500964016899,18.7531660518095,17
170280006037A002,Típica,-99.2095085949105,18.779203400656897,17
1702800460632011,Típica,-99.2153823439245,18.7579508340087,17
170280006037A001,Típica,-99.21095006340241,18.778815782256,17
1702800050100079,Típica,-99.2481519767035,18.7855408264494,17
1702800050100078,Típica,-99.24723082126309,18.7931287805052,17
1702800050100075,Típica,-99.2456181404643,18.7927290386225,17
1702800050100074,Típica,-99.2465771024514,18.792705193771,17
1702800050100073,Típica,-99.2474753466504,18.7926948069761,17
1702800050100068,Típica,-99.2456923725344,18.7921671006077,17
1702800050100067,Típica,-99.24660900763521,18.7922685739053,17
1702800050100005,Típica,-99.24763271054009,18.7873811433655,17
1702800050100014,Típica,-99.2501335324823,18.7895635009252,17
1702800050100013,Típica,-99.24782697959391,18.789097813272,17
1702800300134018,Típica,-99.2538746646792,18.8235824827865,17
1702800050100011,Típica,-99.2481938233754,18.7909865536275,17
1702800050100010,Típica,-99.2476939053068,18.788664894651898,17
1702800050100008,Típica,-99.2452532978666,18.7884678697437,17
1702800050100006,Típica,-99.24705267013229,18.7890110897263,17
1702800050100003,Típica,-99.24585896023942,18.7863140079902,17
1702800050100001,Típica,-99.2462194147219,18.787392208886303,17
1702800030473053,Típica,-99.2215483453068,18.743939648953102,17
1702800030473054,Típica,-99.22086212417601,18.7446225862412,17
1702800030473035,Típica,-99.2216546726406,18.748703591778103,17
1702800030473005,Típica,-99.2298709241293,18.7420291714131,17
1702800030473040,Típica,-99.2215570512028,18.746715593041998,17
1702800030473004,Típica,-99.2275080998761,18.7412230493324,17
1702800030473003,Típica,-99.22624239648229,18.740851503492202,17
1702800030702010,Típica,-99.2247609318934,18.7527943016997,17
1702800030702009,Típica,-99.22275166262779,18.7534589966342,17
1702800030702008,Típica,-99.2245777907481,18.7537491422175,17
1702800030702004,Típica,-99.2240847441577,18.7537442044393,17
1702800030702003,Típica,-99.22381578511259,18.7532248865596,17
1702800030702002,Típica,-99.2234146997746,18.753621070719603,17
1702800030473051,Típica,-99.221847413825,18.7470463913887,17
1702800030473049,Típica,-99.2286986404842,18.7369917434755,17
1702800030473048,Típica,-99.2254544271476,18.7402145904672,17
1702800030473047,Típica,-99.22264487086251,18.7464011710042,17
1702800030473046,Típica,-99.2277660467685,18.735689190181,17
1702800030473045,Típica,-99.22136831297091,18.7451324121665,17
1702800030473044,Típica,-99.2214531698423,18.743013314364,17
1702800030473042,Típica,-99.2221315755265,18.7450064597948,17
1702800030473041,Típica,-99.2223531000914,18.7459744489298,17
1702800030473039,Típica,-99.22179569922709,18.7463399315895,17
1702800030473038,Típica,-99.22245982880541,18.7442555972894,17
1702800030473037,Típica,-99.2207771321418,18.7461886975173,17
1702800030473036,Típica,-99.2238343950321,18.743573065507103,17
170280030012A007,Típica,-99.25339634648898,18.8257550768358,17
1702800030473033,Típica,-99.22465959136422,18.7492614941013,17
1702800030473027,Típica,-99.22421183771108,18.7479048566728,17
1702800030473026,Típica,-99.229655038844,18.736992108287,17
1702800030473052,Típica,-99.2211027577289,18.7475823393713,17
1702800030473018,Típica,-99.2273754242296,18.7386065532545,17
1702800030473017,Típica,-99.22515396657629,18.7448228685182,17
1702800030473015,Típica,-99.22674506994579,18.7452270442225,17
1702800020083019,Típica,-99.2537492442536,18.7400926766454,17
1702800020276019,Típica,-99.2504637532259,18.7405244192298,17
1702800300134022,Típica,-99.2547979971271,18.822838661996396,17
1702800030473014,Típica,-99.227462271755,18.746057102317604,17
1702800030473012,Típica,-99.22792519812029,18.7398781394427,17
1702800030473011,Típica,-99.22667566841619,18.7383438898533,17
1702800030473010,Típica,-99.22542694969101,18.743563172027198,17
1702800030473009,Típica,-99.22577151008551,18.7441723728633,17
1702800030473008,Típica,-99.22677591680849,18.7439031423488,17
1702800030473007,Típica,-99.2290463472996,18.7440285492698,17
1702800030473002,Típica,-99.2257923942927,18.742381922339803,17
1702800030473001,Típica,-99.2270805346201,18.7426937050611,17
1702800020098021,Típica,-99.2595828857331,18.7463796039412,17
1702800020454006,Típica,-99.26743317520041,18.745531934173,17
1702800020454005,Típica,-99.26810199180359,18.7460637502627,17
1702800020098008,Típica,-99.26271821793578,18.7429829103684,17
1702800030473016,Típica,-99.22615511918949,18.744965694011103,17
1702800020083030,Típica,-99.25672544573659,18.737422368692698,17
1702800020083045,Típica,-99.2534686098064,18.7408631706475,17
1702800020026020,Típica,-99.2603138683674,18.743592337064896,17
1702800020083018,Típica,-99.2530027958882,18.7417082870152,17
1701800380335011,Típica,-99.25915416415519,18.8501894920684,17
1702800020098001,Típica,-99.264413175317,18.7436943267057,17
1702800020083044,Típica,-99.25655122118201,18.743078656840698,17
1702800020685001,Típica,-99.25753931024592,18.734648687921897,17
1702800020581001,Típica,-99.25120907252709,18.7434118150848,17
1702800020577003,Típica,-99.2695277885011,18.7469016863858,17
1702800020577001,Típica,-99.26981121935431,18.7465115918153,17
1702800020492007,Típica,-99.27057665655121,18.7471218543193,17
1702800020492006,Típica,-99.2713981786101,18.7479755736437,17
1702800020492005,Típica,-99.2717413832625,18.7475142837281,17
1702800020492004,Típica,-99.27207846120778,18.746992062394103,17
1702800030702001,Típica,-99.2237531617643,18.7536630483781,17
1702800020492002,Típica,-99.26987600336821,18.7458642765788,17
1702800020492001,Típica,-99.27097127848431,18.7465091785412,17
1702800020454012,Típica,-99.2669906855244,18.745844159933,17
1702800020454011,Típica,-99.2667917822059,18.7461685607765,17
1702800020454010,Típica,-99.2653974329652,18.7424957491492,17
1702800020454009,Típica,-99.26614748345101,18.745697141322697,17
1702800300134029,Típica,-99.25416017131201,18.8233517166563,17
1702800020454008,Típica,-99.2694241229212,18.7446842795182,17
1702800020454007,Típica,-99.2679685959383,18.7436603251107,17
1702800020083041,Típica,-99.2560260585473,18.7363908493481,17
1702800020083040,Típica,-99.25464916272871,18.7378314615389,17
1702800020083035,Típica,-99.2537477550338,18.745086835646397,17
1702800020083032,Típica,-99.2574089736912,18.7377928196446,17
1702800020083031,Típica,-99.25733269863849,18.7358701388098,17
1702800020098016,Típica,-99.2672199218717,18.744478183927697,17
1702800020083029,Típica,-99.25609440271221,18.738119365787302,17
1702800020083026,Típica,-99.2554015721467,18.7373364321271,17
1702800020083022,Típica,-99.2565020519108,18.7391338616334,17
1702800020083021,Típica,-99.25520316907101,18.7382384080497,17
1702800020083020,Típica,-99.2542033169927,18.7390844002288,17
1702800020083017,Típica,-99.25310235314609,18.742097185717302,17
1702800020083004,Típica,-99.25500890576141,18.741245627496397,17
1702800020083016,Típica,-99.2538256548966,18.7439967991646,17
1702800020083015,Típica,-99.2546644128672,18.7442540657136,17
1702800020098004,Típica,-99.26550744439551,18.7439025160112,17
1702800020083014,Típica,-99.2554201693565,18.7401137651797,17
1702800020083013,Típica,-99.25476200928591,18.739512218713397,17
1702800020083011,Típica,-99.2542057956032,18.740898942967302,17
1702800020083010,Típica,-99.25293829371641,18.7431417787369,17
1702800020083009,Típica,-99.2543397907876,18.7427656412238,17
1702800020083008,Típica,-99.25463824009121,18.742899927069498,17
1702800020083007,Típica,-99.2552228827808,18.7430675762899,17
1702800020083005,Típica,-99.2563814638916,18.740921430472802,17
1702800300149009,Típica,-99.25906356323799,18.8238328316695,17
1702800020083003,Típica,-99.25466894433391,18.742018504137896,17
1702800300168008,Típica,-99.2578985441798,18.822100941937197,17
1702800300168005,Típica,-99.25760838911991,18.821200065485,17
1702800300168004,Típica,-99.257163673732,18.8216584785242,17
1702800300168003,Típica,-99.25725812028271,18.8219578290668,17
1702800300168002,Típica,-99.2578039827914,18.821798253908803,17
1702800300168001,Típica,-99.257705205959,18.8214975361167,17
1702800300153025,Típica,-99.2564756508913,18.8232228460765,17
1702800300153024,Típica,-99.2567706385351,18.8241441871394,17
1702800300153022,Típica,-99.2569200127697,18.8230891898009,17
1702800300153021,Típica,-99.2565719134913,18.823527517611197,17
1702800300153020,Típica,-99.2566762202075,18.8238355871525,17
1702800300153019,Típica,-99.25730903756408,18.8239714921668,17
1702800300153016,Típica,-99.25918201005491,18.822594735326,17
1702800300153015,Típica,-99.2585386607832,18.8222419405869,17
1702800300153014,Típica,-99.25799929389092,18.822404116084698,17
1702800300153013,Típica,-99.2576608867575,18.822877695854398,17
1702800300153012,Típica,-99.257118901949,18.823366143754498,17
1702800300153011,Típica,-99.2572174911985,18.8236730195427,17
1702800300153010,Típica,-99.2578611182213,18.8238129202763,17
1702800300153009,Típica,-99.2584044107971,18.8236533527588,17
1702800300153008,Típica,-99.2588524657008,18.8231983854592,17
1702800300153007,Típica,-99.2587544303812,18.8228911201712,17
1702800300153006,Típica,-99.25864858455921,18.8225862937918,17
1702800300153005,Típica,-99.25811002712099,18.822747950515602,17
1702800300153004,Típica,-99.2576646147845,18.8232068078143,17
1702800300153003,Típica,-99.2577605853387,18.823512756729997,17
1702800300153002,Típica,-99.25830273791429,18.8233493510361,17
1702800300153001,Típica,-99.25820829736479,18.8230551769062,17
1702800300149023,Típica,-99.25894727284,18.823500496686698,17
1702800300149006,Típica,-99.25850697876379,18.823946535199,17
1702800300134017,Típica,-99.25480181321221,18.824855274469897,17
1702800300134016,Típica,-99.2551997967735,18.8244691354991,17
1702800300134015,Típica,-99.25579333314471,18.824328487197498,17
1702800300134013,Típica,-99.25602894369551,18.8236923163226,17
1702800300134012,Típica,-99.2559282439115,18.823386526694602,17
1702800300134011,Típica,-99.2558207631008,18.8230413906341,17
1702800300134010,Típica,-99.2557193232733,18.8227373730302,17
1702800300134009,Típica,-99.254272426775,18.8236398818304,17
1702800300134008,Típica,-99.253851691643,18.8240041389433,17
1702800300134007,Típica,-99.2545693441489,18.8246405713746,17
1702800300134006,Típica,-99.25496503309219,18.824253446729998,17
1702800300134005,Típica,-99.25522586279051,18.8235143711718,17
1702800300134004,Típica,-99.25448641364441,18.823818243022302,17
170280030012A029,Típica,-99.2518244233136,18.8262685842147,17
170280030012A025,Típica,-99.25310714390709,18.824200469319898,17
170280030012A024,Típica,-99.251896417592,18.8251431272473,17
170280030012A023,Típica,-99.2543962492545,18.8252376332311,17
170280030012A020,Típica,-99.2525553937913,18.8246297922325,17
170280030012A017,Típica,-99.2533504379262,18.826060161123603,17
170280030012A016,Típica,-99.25402250301,18.825581631912502,17
170280030012A015,Típica,-99.25416703708392,18.8250309442957,17
170280030012A014,Típica,-99.25404886157179,18.8246982058835,17
170280030012A013,Típica,-99.25369466383091,18.8245882377436,17
170280030012A012,Típica,-99.25302961360501,18.824742496865,17
170280030012A011,Típica,-99.25260859391729,18.8251150236847,17
170280030012A010,Típica,-99.2522946786063,18.8256668100609,17
170280030012A008,Típica,-99.2528964459929,18.8259518129868,17
170280030012A005,Típica,-99.25371713313909,18.824993812330998,17
170280030012A004,Típica,-99.25329509697201,18.8249818969067,17
170280030012A003,Típica,-99.2528966303096,18.825371082257604,17
170280030012A002,Típica,-99.253140224594,18.8255954509622,17
1702800020083001,Típica,-99.2552716463702,18.741584763124198,17
1702800020026042,Típica,-99.2590606395208,18.7441914707522,17
1702800020026041,Típica,-99.2579193576025,18.7420009721313,17
1702800020026038,Típica,-99.25849321716998,18.73593191547,17
1702800020026037,Típica,-99.2614011144548,18.7308731542916,17
1702800020026035,Típica,-99.2630173625571,18.7322133031802,17
1702800020026033,Típica,-99.2615974954343,18.732677608128,17
1702800020026029,Típica,-99.26120083399229,18.7346280107918,17
1702800020026028,Típica,-99.2592196468222,18.7326027351127,17
1702800020026021,Típica,-99.2585773344851,18.7434329135721,17
1701900040101049,Típica,-98.8461374492005,18.558129409022698,17
1702800020026019,Típica,-99.2603225431386,18.7382264410296,17
170280001069A019,Típica,-99.2281443072175,18.7719800907172,17
170280001069A018,Típica,-99.2283243251168,18.7723850696115,17
1702800020026026,Típica,-99.2566078865064,18.7470619311947,17
1702800020026025,Típica,-99.2586900933304,18.7444840343943,17
1702800020026024,Típica,-99.26051170178309,18.736888892474802,17
1702800020026023,Típica,-99.2592188264822,18.736229493128103,17
1702800020026011,Típica,-99.25814410359631,18.7401417760836,17
1702800020026010,Típica,-99.2581963036001,18.740862596318603,17
1702800020026009,Típica,-99.25793480472731,18.7411998231397,17
1702800020026007,Típica,-99.25888254863409,18.7417490276073,17
1702800020026022,Típica,-99.2551030682141,18.7462871582167,17
1702800020083002,Típica,-99.25500156294581,18.7420921237311,17
170280001069A017,Típica,-99.22890595697571,18.772809324724697,17
1702600220036006,Típica,-98.9686085208561,18.9333205291272,17
1702800020026018,Típica,-99.2586558277822,18.7375509182477,17
1702800020026016,Típica,-99.2579885046675,18.7428730484042,17
1702800020026015,Típica,-99.25899285930029,18.742874019279803,17
1702800020026014,Típica,-99.2612209788728,18.7393615991809,17
1702800050100002,Típica,-99.24529944536181,18.787622395944396,17
1702800020026013,Típica,-99.2599295207748,18.739433590201102,17
1702800020026012,Típica,-99.25878703021108,18.7389215968986,17
1702800020026006,Típica,-99.2594370879182,18.7420657355967,17
1702800020026004,Típica,-99.26080035901371,18.741680971257104,17
170280001069A016,Típica,-99.2291199482585,18.7724369665493,17
1702800020026003,Típica,-99.2596822123622,18.740471997081002,17
1702800020026002,Típica,-99.2591750463361,18.7409168369953,17
1702800020098014,Típica,-99.2635726156238,18.7403671640814,17
1702800020026001,Típica,-99.25980534531472,18.7412825178912,17
1702800010721005,Típica,-99.23175654674309,18.772633751686897,17
1702800010721004,Típica,-99.2313989034868,18.7729344129314,17
1702800010666009,Típica,-99.2319596843076,18.773812129793697,17
1702800010257038,Típica,-99.2284966401542,18.8018059867235,17
1702800010257037,Típica,-99.2367274942102,18.800872866480102,17
1702800010350037,Típica,-99.23127184907291,18.8049888194008,17
1702800010346077,Típica,-99.2355990207249,18.8078052031165,17
1702800010562039,Típica,-99.24356477830851,18.8087530937887,17
1702800010562037,Típica,-99.2442365814752,18.810310516094198,17
1702800010562042,Típica,-99.2446783995134,18.8110659263677,17
1702800010562038,Típica,-99.2440131364514,18.8096145714428,17
1702800010562041,Típica,-99.24504413460129,18.8114109596866,17
1702800010562035,Típica,-99.24657657838829,18.8122443705238,17
1702800020083006,Típica,-99.2553910012594,18.742175419164102,17
1702800010562036,Típica,-99.24701040799249,18.8129386170266,17
1702800010666004,Típica,-99.23401201770609,18.7737733899426,17
1702800010666003,Típica,-99.2328248007543,18.7739792707995,17
1702800010562024,Típica,-99.2470500465899,18.812195765345102,17
1702800010562023,Típica,-99.2474445124979,18.8111396189484,17
1702800010346024,Típica,-99.2365006425095,18.8085833234676,17
170280001069A003,Típica,-99.22994605407959,18.7687008526692,17
1702800010562012,Típica,-99.24469580275792,18.8089043736687,17
1702800010558029,Típica,-99.24573256464251,18.8137334576484,17
1702800010543001,Típica,-99.22856456602591,18.802828086016103,17
170280001069A015,Típica,-99.2288236467585,18.7699438168333,17
170280001069A014,Típica,-99.2285758795981,18.771164800560697,17
1702800010539003,Típica,-99.2336840681201,18.7862122615525,17
1702800010350032,Típica,-99.2297664181068,18.802504966906298,17
1702800010350018,Típica,-99.23145039229271,18.8043973194267,17
1702800010350013,Típica,-99.23619705988571,18.8038884856575,17
1702800010350007,Típica,-99.2319509101699,18.803291474432,17
1702800010346060,Típica,-99.2372478445443,18.8072266748034,17
170280001069A021,Típica,-99.2272133699427,18.772748146808397,17
1702800010346016,Típica,-99.2390612856172,18.8080584701029,17
1702800010327015,Típica,-99.24878256329642,18.822393170713802,17
1702800010257025,Típica,-99.2366361005462,18.796791174577802,17
1702800010257019,Típica,-99.2297253435808,18.795046932777602,17
1702800010257016,Típica,-99.2273166191724,18.7977158198104,17
1702800010257013,Típica,-99.2354619408297,18.7992242758049,17
1702800010558005,Típica,-99.24311809686328,18.8169456473855,17
170280001069A002,Típica,-99.22942526084292,18.7694934926807,17
1702801250100010,Típica,-99.27451483317579,18.7252990539394,17
1702800010257012,Típica,-99.2404352731173,18.7952326993691,17
1702800010539001,Típica,-99.23425353003108,18.7857415979728,17
1702800010651004,Típica,-99.24018865686321,18.8049863558634,17
1702800010651003,Típica,-99.23992284187271,18.8058556248343,17
1702800010651002,Típica,-99.2407360145919,18.80591135983,17
1702800010242018,Típica,-99.2308567314485,18.7936272445627,17
1702800010558001,Típica,-99.2438406882168,18.8160947499462,17
1702800010242002,Típica,-99.2308787740818,18.788377292850896,17
1702800010346026,Típica,-99.2368643135373,18.8074205511251,17
1702800010045015,Típica,-99.2322958640806,18.7851811171744,17
170280001069A020,Típica,-99.2273932407955,18.772929120681397,17
170280001069A013,Típica,-99.22931136414292,18.7695227977333,17
170280001069A012,Típica,-99.22937823990549,18.7720688719393,17
170280001069A011,Típica,-99.2297129926645,18.771876770726603,17
170280001069A010,Típica,-99.2301006620035,18.771795055657602,17
170280001069A006,Típica,-99.2308026084565,18.7702335089051,17
170280001069A005,Típica,-99.2306023136138,18.7692390615951,17
170280001069A004,Típica,-99.23028654400092,18.768920875897102,17
1702800010045010,Típica,-99.2280096595409,18.7774697520293,17
1702800010045006,Típica,-99.2324971140215,18.7831077013237,17
1702800010721003,Típica,-99.2309027373517,18.774594364867,17
1702800010721002,Típica,-99.2315411741485,18.7727770420966,17
1702800010721001,Típica,-99.23120458099709,18.7731310843281,17
1702800010717003,Típica,-99.235806841285,18.78025409779,17
1702800010717002,Típica,-99.2356237743376,18.7820478464349,17
